status	original_url	effective_url	file
200	https://nationalarchives.gov.uk	https://www.nationalarchives.gov.uk/	references/databases-by-region.md:145
200	https://nationalarchives.ie/collections/	https://nationalarchives.ie/collections/	references/uk-ireland-local-sources.md:59
200	https://nationalarchives.ie/collections/search-the-1926-census	https://nationalarchives.ie/collections/search-the-1926-census/	references/uk-ireland-local-sources.md:122
200	https://nationalarchives.ie/collections/search-the-1926-census/	https://nationalarchives.ie/collections/search-the-1926-census/	references/uk-ireland-local-sources.md:58
200	https://nationalarchives.ie/collections/search-the-census	https://nationalarchives.ie/collections/search-the-census/	references/uk-ireland-local-sources.md:121
200	https://nationalarchives.ie/collections/search-the-census/	https://nationalarchives.ie/collections/search-the-census/	references/uk-ireland-local-sources.md:57
200	https://news.google.com/newspapers	https://news.google.com/newspapers	references/source-access-catalog.md:194
200	https://newspapers.com	https://www.newspapers.com/	references/databases-by-region.md:223,references/source-access-catalog.md:192
200	https://nidirect.gov.uk/proni	https://www.proni.gov.uk/	references/databases-by-region.md:144
200	https://nidirect.gov.uk/publications/proni-guide-church-records	https://www.proni.gov.uk/publications/proni-guide-church-records	references/uk-ireland-local-sources.md:125,references/uk-ireland-local-sources.md:72
200	https://nidirect.gov.uk/services/go-groni-online	https://www.nidirect.gov.uk/services/go-groni-online	references/uk-ireland-local-sources.md:124,references/uk-ireland-local-sources.md:69
200	https://noord-hollandsarchief.nl/english/family-history	https://noord-hollandsarchief.nl/english/family-history	references/local-databases-by-country.md:125
200	https://obd-memorial.ru	https://obd-memorial.ru/html/	references/databases-by-region.md:96
200	https://obd-memorial.ru/	https://obd-memorial.ru/html/	references/local-databases-by-country.md:277,references/source-access-catalog.md:166
200	https://ofb.genealogy.net/	https://ofb.genealogy.net/	references/local-databases-by-country.md:147
200	https://operations.osmfoundation.org/policies/nominatim/	https://operations.osmfoundation.org/policies/nominatim/	references/source-access-catalog.md:90
200	https://pamyat-naroda.ru	https://pamyat-naroda.ru/	references/databases-by-region.md:97
200	https://pamyat-naroda.ru/	https://pamyat-naroda.ru/	references/local-databases-by-country.md:277,references/source-access-catalog.md:167
200	https://paperspast.natlib.govt.nz	https://paperspast.natlib.govt.nz/	references/databases-by-region.md:253
200	https://paperspast.natlib.govt.nz/	https://paperspast.natlib.govt.nz/	references/local-databases-by-country.md:366,references/source-access-catalog.md:61
200	https://pares.cultura.gob.es/	https://pares.cultura.gob.es/inicio.html	references/local-databases-by-country.md:172
200	https://periodika.lv	https://periodika.lv/	references/local-databases-by-country.md:231
200	https://periodika.lv/	https://periodika.lv/	references/local-databases-by-country.md:231
200	https://podvignaroda.ru	https://podvignaroda.ru/	references/databases-by-region.md:102
200	https://podvignaroda.ru/	https://podvignaroda.ru/	references/source-access-catalog.md:168
200	https://polona.pl/	https://polona.pl/	references/local-databases-by-country.md:73
200	https://portafontium.eu	https://portafontium.eu/	references/databases-by-region.md:211
200	https://portal.arquivos.pt/	https://portal.arquivos.pt/	references/local-databases-by-country.md:179
200	https://poznan-project.psnc.pl	https://poznan-project.psnc.pl/	references/databases-by-region.md:60
200	https://poznan-project.psnc.pl/	https://poznan-project.psnc.pl/	references/local-databases-by-country.md:61,references/source-access-catalog.md:160
200	https://proni.gov.uk/proni-ecatalogue	https://www.proni.gov.uk/proni-ecatalogue	references/uk-ireland-local-sources.md:123,references/uk-ireland-local-sources.md:71
200	https://query.wikidata.org/	https://query.wikidata.org/	references/source-access-catalog.md:88
200	https://raduraksti.arhivi.lv/	https://raduraksti.arhivi.lv/	references/local-databases-by-country.md:229,references/source-access-catalog.md:164
200	https://recherche-anom.culture.gouv.fr/	https://recherche-anom.culture.gouv.fr/	references/local-databases-by-country.md:92
200	https://regestry.lubgens.eu/search.php	https://regestry.lubgens.eu/search.php	references/local-databases-by-country.md:63
200	https://riksarkivet.se	https://riksarkivet.se/	references/databases-by-region.md:191
200	https://rodovid.org	https://www.rodovid.org/	references/databases-by-region.md:101
200	https://ru.openlist.wiki/	https://ru.openlist.wiki/	references/local-databases-by-country.md:278
200	https://scotlandspeople.gov.uk	https://www.scotlandspeople.gov.uk/	references/databases-by-region.md:142
200	https://search.arch.be/	https://www-resources.arch.be/searchArchBeEndOfLifeNotice/end_of_life_notice.html	references/local-databases-by-country.md:113
200	https://search.arch.be/fr/rechercher-des-personnes	https://www-resources.arch.be/searchArchBeEndOfLifeNotice/end_of_life_notice.html	references/local-databases-by-country.md:116
200	https://sian.an.gov.br/	https://sian.an.gov.br/	references/local-databases-by-country.md:181
200	https://skanoteka.genealodzy.pl	https://skanoteka.genealodzy.pl/	references/databases-by-region.md:56
200	https://skanoteka.genealodzy.pl/	https://skanoteka.genealodzy.pl/	references/local-databases-by-country.md:57,references/source-access-catalog.md:157
200	https://skjalasafn.is/	https://island.is/s/thjodskjalasafn	references/local-databases-by-country.md:226
200	https://slovakiana.sk/scitacie-harky	https://slovakiana.sk/scitacie-harky	references/local-databases-by-country.md:255
200	https://sok.riksarkivet.se/	https://sok.riksarkivet.se/	references/local-databases-by-country.md:209
200	https://sok.riksarkivet.se/en/data-api	https://sok.riksarkivet.se/en/data-api	references/local-databases-by-country.md:210
200	https://stadsarchief.rotterdam.nl/en/genealogy	https://stadsarchief.rotterdam.nl/en/genealogy	references/local-databases-by-country.md:125
200	https://statearchive.ru	https://statearchive.ru/	references/databases-by-region.md:98
200	https://stevemorse.org/	https://stevemorse.org/	references/source-access-catalog.md:180
200	https://sukuhistoria.fi	https://sukuhistoria.fi/	references/databases-by-region.md:194
200	https://szukajwarchiwach.gov.pl	https://www.szukajwarchiwach.gov.pl/	references/databases-by-region.md:57
200	https://szukajwarchiwach.gov.pl/pradziad	https://szukajwarchiwach.gov.pl/pradziad	references/databases-by-region.md:61
200	https://tailte.ie/our-archives/collections	https://tailte.ie/our-archives/collections/	references/uk-ireland-local-sources.md:129,references/uk-ireland-local-sources.md:62
200	https://timarit.is/	https://timarit.is/	references/local-databases-by-country.md:225
200	https://tombo.pt	https://tombo.pt/	references/local-databases-by-country.md:178
200	https://tombo.pt/	https://tombo.pt/	references/local-databases-by-country.md:178
200	https://trove.nla.gov.au	https://trove.nla.gov.au/	references/databases-by-region.md:250
200	https://trove.nla.gov.au/	https://trove.nla.gov.au/	references/local-databases-by-country.md:357
200	https://trove.nla.gov.au/about/create-something/using-the-api/what-is-the-trove-api	https://trove.nla.gov.au/about/create-something/using-the-api/what-is-the-trove-api	references/source-access-catalog.md:58
200	https://usgenweb.org	https://usgenweb.org/	references/databases-by-region.md:224
200	https://vgd.ru	https://vgd.ru/	references/databases-by-region.md:100
200	https://virtualtreasury.ie/portals/population-portal	https://virtualtreasury.ie/portals/population-portal	references/uk-ireland-local-sources.md:130,references/uk-ireland-local-sources.md:63
200	https://vitalstats.gov.mb.ca/Query.php	https://vitalstats.gov.mb.ca/Query.php	references/local-databases-by-country.md:355
200	https://wiki.genealogy.net/	https://wiki.genealogy.net/Hauptseite	references/local-databases-by-country.md:150
200	https://wiki.genealogy.net/GOV/Webservice	https://wiki.genealogy.net/GOV/Webservice	references/local-databases-by-country.md:145
200	https://www.allegroningers.nl/	https://www.allegroningers.nl/	references/local-databases-by-country.md:124
200	https://www.archieven.nl/nl/personen	https://www.archieven.nl/nl/personen	references/local-databases-by-country.md:126
200	https://www.archion.de/	https://www.archion.de/de/	references/local-databases-by-country.md:141,references/source-access-catalog.md:140
200	https://www.archives.gov/developer/national-archives-catalog-dataset	https://www.archives.gov/developer/national-archives-catalog-dataset	references/source-access-catalog.md:51
200	https://www.archives.gov/research/alic/reference/state-archives.html	https://www.archives.gov/research/alic/reference/state-archives.html	references/local-databases-by-country.md:336,references/source-access-catalog.md:118
200	https://www.archives.gov/research/catalog/help/api	https://www.archives.gov/research/catalog/help/api	references/source-access-catalog.md:51
200	https://www.archives.government.bg/	https://www.archives.government.bg/	references/local-databases-by-country.md:266
200	https://www.archives.govt.nz/research-guidance/copying-and-citing-archives	https://www.archives.govt.nz/research-guidance/copying-and-citing-archives	references/source-access-catalog.md:117
200	https://www.archivesportaleurope.net/	https://www.archivesportaleurope.net/	references/source-access-catalog.md:63
200	https://www.archivesportaleurope.net/metadata-usage-guidelines/	https://www.archivesportaleurope.net/metadata-usage-guidelines/	references/source-access-catalog.md:72
200	https://www.archivinformationssystem.at/	https://www.archivinformationssystem.at/suchinfo.aspx	references/local-databases-by-country.md:153
200	https://www.archivonacional.gob.cl/	https://www.archivonacional.gob.cl/	references/local-databases-by-country.md:189
200	https://www.argentina.gob.ar/interior/archivo-general	https://www.argentina.gob.ar/interior/archivo-general-de-la-nacion	references/local-databases-by-country.md:186
200	https://www.argentina.gob.ar/interior/archivo-general-de-la-nacion/consulta-de-antecedentes-migratorios	https://www.argentina.gob.ar/interior/archivo-general-de-la-nacion/consulta-de-antecedentes-migratorios	references/local-databases-by-country.md:187
200	https://www.arhiv.hr/	https://www.arhiv.hr/hr-hr/	references/local-databases-by-country.md:261
200	https://www.arhiv.hr/hr-hr/Pretraga-mati%C4%8Dnih-knjiga	https://www.arhiv.hr/hr-hr/Pretraga-mati%C4%8Dnih-knjiga	references/local-databases-by-country.md:262
200	https://www.arkivdigital.se/	https://www.arkivdigital.se/	references/local-databases-by-country.md:212
200	https://www.artxibo.euskadi.eus/	https://www.artxibo.euskadi.eus/hasiera/	references/local-databases-by-country.md:176
200	https://www.basia.famula.pl/	https://www.basia.famula.pl/	references/local-databases-by-country.md:60
200	https://www.bcgcertification.org/ethics-standards/	https://www.bcgcertification.org/ethics-standards	references/gedcom-enrichment-workflow.md:8
200	https://www.bdm.vic.gov.au/search-your-family-history	https://www.bdm.vic.gov.au/search-your-family-history	references/local-databases-by-country.md:360
200	https://www.bdmhistoricalrecords.dia.govt.nz/	https://www.bdmhistoricalrecords.dia.govt.nz/	references/local-databases-by-country.md:368
200	https://www.belgicapress.be/	https://www.belgicapress.be/	references/local-databases-by-country.md:117
200	https://www.bundesarchiv.de/EN/Navigation/Home/home.html	https://www.bundesarchiv.de/en/federal-archives/	references/source-access-catalog.md:142
200	https://www.canadiana.ca/	https://www.canadiana.ca/	references/source-access-catalog.md:115
200	https://www.compgen.de/	https://www.compgen.de/	references/source-access-catalog.md:141
200	https://www.crkn-rcdr.ca/en/navigating-collections	https://www.crkn-rcdr.ca/en/navigating-collections	references/source-access-catalog.md:59
200	https://www.culture.fr/Grand-Memorial	https://donnees.culture.gouv.fr/	references/local-databases-by-country.md:94
200	https://www.ddd.dda.dk/	https://www.ddd.dda.dk/	references/local-databases-by-country.md:219
200	https://www.delpher.nl/	https://www.delpher.nl/	references/local-databases-by-country.md:127
200	https://www.devletarsivleri.gov.tr/	https://www.devletarsivleri.gov.tr/	references/local-databases-by-country.md:272
200	https://www.digitalarkivet.no/	https://www.digitalarkivet.no/	references/local-databases-by-country.md:214
200	https://www.digitalarkivet.no/en/	https://www.digitalarkivet.no/en/	references/source-access-catalog.md:146
200	https://www.diplomatie.gouv.fr/fr/archives-bibliotheque/effectuer-des-recherches-genealogiques-ou-familiales/actes-d-etat-civil-et-autres-archives-diplomatiques-et-consulaires	https://www.diplomatie.gouv.fr/fr/archives-bibliotheque/effectuer-des-recherches-genealogiques-ou-familiales/actes-d-etat-civil-et-autres-archives-diplomatiques-et-consulaires	references/local-databases-by-country.md:93
200	https://www.e-codices.unifr.ch/	https://www.e-codices.unifr.ch/en	references/local-databases-by-country.md:131
200	https://www.ehealthsask.ca/residents/genealogy/Pages/default.aspx	https://www.ehealthsask.ca/residents/birth-marriage-death-certificates/genealogy	references/local-databases-by-country.md:356
200	https://www.epaveldas.lt/	https://www.epaveldas.lt/	references/local-databases-by-country.md:232,references/source-access-catalog.md:163
200	https://www.europeana.eu/en/apis	https://www.europeana.eu/en/apis	references/source-access-catalog.md:62
200	https://www.familyhistoryfederation.com/find-a-society	https://www.familyhistoryfederation.com/find-a-society	references/uk-ireland-local-sources.md:104,references/uk-ireland-local-sources.md:21
200	https://www.filae.com/	https://www.filae.com/	references/local-databases-by-country.md:100
200	https://www.findagrave.com/	https://www.findagrave.com/	references/source-access-catalog.md:190
200	https://www.fold3.com/	https://www.fold3.com/	references/source-access-catalog.md:189
200	https://www.freebmd.org.uk/	https://www.freebmd.org.uk/	references/source-access-catalog.md:124,references/uk-ireland-local-sources.md:19
200	https://www.freereg.org.uk/	https://www.freereg.org.uk/	references/source-access-catalog.md:125,references/uk-ireland-local-sources.md:19
200	https://www.freeukgenealogy.org.uk	https://www.freeukgenealogy.org.uk/	references/uk-ireland-local-sources.md:101
200	https://www.freeukgenealogy.org.uk/	https://www.freeukgenealogy.org.uk/	references/local-databases-by-country.md:303,references/uk-ireland-local-sources.md:19
200	https://www.gak.gr/	https://portal.gak.gr/	references/local-databases-by-country.md:268
200	https://www.gedmatch.com/	https://www.gedmatch.com/	references/source-access-catalog.md:202
200	https://www.geneabank.org/	https://www.geneabank.org/	references/local-databases-by-country.md:98
200	https://www.genealodzy-kielce.pl/indeksy/	https://www.genealodzy-kielce.pl/indeksy/	references/local-databases-by-country.md:66
200	https://www.genealogiawarchiwach.pl/archiwum-front?locale=pl	https://www.genealogiawarchiwach.pl/archiwum-front?locale=pl	references/local-databases-by-country.md:68
200	https://www.geni.com/	https://www.geni.com/	references/source-access-catalog.md:106
200	https://www.geni.com/platform/developer/help	https://www.geni.com/platform/developer/help	references/source-access-catalog.md:44
200	https://www.geni.com/platform/developer/help/terms?version=1	https://www.geni.com/platform/developer/help/terms?version=1	references/source-access-catalog.md:44
200	https://www.genuki.org.uk	https://www.genuki.org.uk/	references/uk-ireland-local-sources.md:106
200	https://www.genuki.org.uk/	https://www.genuki.org.uk/	references/uk-ireland-local-sources.md:22
200	https://www.geonames.org/export/web-services.html	https://www.geonames.org/export/web-services.html	references/source-access-catalog.md:89
200	https://www.getty.edu/research/tools/vocabularies/lod/	https://www.getty.edu/research/tools/vocabularies/lod/	references/source-access-catalog.md:91
200	https://www.gob.mx/agn	https://www.gob.mx/agn	references/local-databases-by-country.md:185
200	https://www.gov.br/arquivonacional/pt-br/servicos/acervos	https://www.gov.br/arquivonacional/pt-br/servicos/acervos	references/local-databases-by-country.md:182
200	https://www.gov.gg/islandarchives	https://www.gov.gg/islandarchives	references/uk-ireland-local-sources.md:118,references/uk-ireland-local-sources.md:50
200	https://www.gov.uk/research-family-history	https://www.gov.uk/research-family-history	references/uk-ireland-local-sources.md:102,references/uk-ireland-local-sources.md:18
200	https://www.gro.gov.uk/	https://www.gro.gov.uk/gro/content/	references/uk-ireland-local-sources.md:18
200	https://www.gro.gov.uk/gro/content/certificates/	https://www.gro.gov.uk/gro/content/certificates/	references/local-databases-by-country.md:304,references/source-access-catalog.md:127
200	https://www.gub.uy/ministerio-educacion-cultura/archivo-general-nacion	https://www.gub.uy/ministerio-educacion-cultura/archivo-general-nacion	references/local-databases-by-country.md:191
200	https://www.houshamadyan.org/	https://www.houshamadyan.org/home.html	references/local-databases-by-country.md:274
200	https://www.icar-us.eu/en/cooperation/online-portals/matricula/	https://www.icar-us.eu/en/cooperation/online-portals/matricula/	references/source-access-catalog.md:81
200	https://www.immigrantships.net/	https://www.immigrantships.net/	references/source-access-catalog.md:181
200	https://www.imuseum.im	https://www.imuseum.im/	references/uk-ireland-local-sources.md:114
200	https://www.imuseum.im/	https://www.imuseum.im/	references/local-databases-by-country.md:319,references/uk-ireland-local-sources.md:48
200	https://www.jerseyheritage.org/research-and-collections/family-history-research	https://www.jerseyheritage.org/research-and-collections/family-history-research	references/uk-ireland-local-sources.md:116
200	https://www.jerseyheritage.org/research-and-collections/family-history-research/	https://www.jerseyheritage.org/research-and-collections/family-history-research/	references/uk-ireland-local-sources.md:49
200	https://www.jewishgen.org/	https://www.jewishgen.org/	references/source-access-catalog.md:174
200	https://www.jri-poland.org/	https://jri-poland.org/	references/local-databases-by-country.md:71,references/source-access-catalog.md:175
200	https://www.library.wales/catalogues-searching/about-our-collections/archives	https://www.library.wales/catalogues-searching/about-our-collections/archives	references/uk-ireland-local-sources.md:113,references/uk-ireland-local-sources.md:41
200	https://www.lva.virginia.gov/chancery/	https://old.lva.virginia.gov/chancery/	references/local-databases-by-country.md:346
200	https://www.memorialgenweb.org/	https://www.memorialgenweb.org/	references/local-databases-by-country.md:99
200	https://www.minv.sk/?statne-archivy-na-slovensku	https://www.minv.sk/?statne-archivy-na-slovensku	references/local-databases-by-country.md:254
200	https://www.mjusticia.gob.es/es/ciudadania/estado-civil/registro-civil	https://www.mjusticia.gob.es/es/ciudadania/estado-civil/registro-civil	references/local-databases-by-country.md:173
200	https://www.mnhs.org/search/people	https://www.mnhs.org/search/people	references/local-databases-by-country.md:345
200	https://www.mod.gov.rs/eng/19604/popis-vojnih-i-civilnih-gubitaka-kraljevine-srbije-u-ljudstvu-u-prvom-svetskom-ratu	https://www.mod.gov.rs/eng/19604/popis-vojnih-i-civilnih-gubitaka-kraljevine-srbije-u-ljudstvu-u-prvom-svetskom-ratu	references/local-databases-by-country.md:265
200	https://www.mvcr.cz/archivy/	https://mv.gov.cz/archivy-3	references/local-databases-by-country.md:253
200	https://www.myheritage.com/	https://www.myheritage.pl/	references/source-access-catalog.md:102
200	https://www.mza.cz/actapublica/	https://www.mza.cz/actapublica/matrika/hledani	references/local-databases-by-country.md:252,references/source-access-catalog.md:149
200	https://www.nationaalarchief.nl/onderzoeken	https://www.nationaalarchief.nl/onderzoeken	references/local-databases-by-country.md:128
200	https://www.nationalarchives.gov.uk/terms-and-conditions/discovery-for-developers-about-the-application-programming-interface-api/	https://www.nationalarchives.gov.uk/terms-and-conditions/discovery-for-developers-about-the-application-programming-interface-api/	references/source-access-catalog.md:71
200	https://www.nb.no/search?mediatype=aviser	https://www.nb.no/search?mediatype=aviser	references/local-databases-by-country.md:215
200	https://www.newspapers.com/	https://www.newspapers.com/	references/source-access-catalog.md:192
200	https://www.nidirect.gov.uk/proni	https://www.proni.gov.uk/	references/local-databases-by-country.md:313,references/source-access-catalog.md:132
200	https://www.nsw.gov.au/family-and-relationships/family-history-search	https://www.nsw.gov.au/family-and-relationships/family-history-search	references/local-databases-by-country.md:359
200	https://www.openarchieven.nl/	https://www.openarchieven.nl/	references/local-databases-by-country.md:120
200	https://www.openarchives.org/pmh/	https://www.openarchives.org/pmh/	references/source-access-catalog.md:212
200	https://www.peoplescollection.wales/	https://www.peoplescollection.wales/	references/local-databases-by-country.md:309
200	https://www.portafontium.eu/	https://www.portafontium.eu/	references/local-databases-by-country.md:251,references/source-access-catalog.md:148
200	https://www.proni.gov.uk/family-and-local-history-archives	https://www.proni.gov.uk/family-and-local-history-archives	references/uk-ireland-local-sources.md:131,references/uk-ireland-local-sources.md:70
200	https://www.proni.gov.uk/name-search	https://www.proni.gov.uk/name-search	references/local-databases-by-country.md:314,references/uk-ireland-local-sources.md:135,references/uk-ireland-local-sources.md:74
200	https://www.proni.gov.uk/street-directories	https://www.proni.gov.uk/street-directories	references/uk-ireland-local-sources.md:134,references/uk-ireland-local-sources.md:74
200	https://www.proni.gov.uk/valuation-revision-books	https://www.proni.gov.uk/valuation-revision-books	references/uk-ireland-local-sources.md:132,references/uk-ireland-local-sources.md:73
200	https://www.proni.gov.uk/will-calendars	https://www.proni.gov.uk/will-calendars	references/uk-ireland-local-sources.md:133,references/uk-ireland-local-sources.md:74
200	https://www.provincialarchives.alberta.ca/how-to/search-your-genealogy	https://www.provincialarchives.alberta.ca/how-to/search-your-genealogy	references/local-databases-by-country.md:356
200	https://www.ptg.gda.pl/language/pl/pomgenbaza/przeszukiwanie-rejestrow-metrykalnych/	https://www.ptg.gda.pl/language/pl/pomgenbaza/przeszukiwanie-rejestrow-metrykalnych/	references/local-databases-by-country.md:62
200	https://www.qld.gov.au/family/family-history-research/guide	https://www.qld.gov.au/family/family-history-research/guide	references/local-databases-by-country.md:362
200	https://www.ra.ee/dgs/explorer.php	https://www.ra.ee/dgs/explorer.php	references/local-databases-by-country.md:227,references/source-access-catalog.md:165
200	https://www.reabit.org.ua/nbr/	https://www.reabit.org.ua/nbr/	references/local-databases-by-country.md:276
200	https://www.recherche.bar.admin.ch/	https://www.recherche.bar.admin.ch/recherche/	references/local-databases-by-country.md:129
200	https://www.reclaimtherecords.org/	https://www.reclaimtherecords.org/	references/local-databases-by-country.md:338
200	https://www.retronews.fr/	https://www.retronews.fr/	references/local-databases-by-country.md:97
200	https://www.rootsireland.ie	https://www.rootsireland.ie/	references/uk-ireland-local-sources.md:126
200	https://www.rootsireland.ie/	https://www.rootsireland.ie/	references/local-databases-by-country.md:316,references/source-access-catalog.md:133,references/uk-ireland-local-sources.md:60
200	https://www.rootsireland.ie/map	https://www.rootsireland.ie/map/	references/uk-ireland-local-sources.md:127
200	https://www.rootsireland.ie/map/	https://www.rootsireland.ie/map/	references/uk-ireland-local-sources.md:60
200	https://www.sa.dk/ao-soegesider/da/	https://www.rigsarkivet.dk/arkivalieronline/	references/local-databases-by-country.md:217
200	https://www.sa.dk/en/	https://en.rigsarkivet.dk/	references/source-access-catalog.md:145
200	https://www.safhs.org.uk/members.php	https://www.safhs.org.uk/members.php	references/uk-ireland-local-sources.md:111,references/uk-ireland-local-sources.md:34
200	https://www.scotlandspeople.gov.uk	https://www.scotlandspeople.gov.uk/	references/uk-ireland-local-sources.md:107
200	https://www.scotlandspeople.gov.uk/	https://www.scotlandspeople.gov.uk/	references/local-databases-by-country.md:307,references/source-access-catalog.md:128,references/uk-ireland-local-sources.md:30
200	https://www.scotlandspeople.gov.uk/guides/valuation-rolls	https://www.scotlandspeople.gov.uk/guides/valuation-rolls	references/uk-ireland-local-sources.md:108
200	https://www.scotlandspeople.gov.uk/record-guides/kirk-session-records	https://www.scotlandspeople.gov.uk/record-guides/kirk-session-records	references/uk-ireland-local-sources.md:109
200	https://www.scotlandspeople.gov.uk/search-records/tax-records/vr	https://www.scotlandspeople.gov.uk/search-records/tax-records/vr	references/uk-ireland-local-sources.md:31
200	https://www.scotlandspeople.gov.uk/search-records?tab=virtual_volumes	https://www.scotlandspeople.gov.uk/search-records?tab=virtual_volumes	references/uk-ireland-local-sources.md:32
200	https://www.slaktdata.org/	https://slaktdata.org/	references/local-databases-by-country.md:213
200	https://www.slektogdata.no/gravminner	https://www.slektogdata.no/gravminner	references/local-databases-by-country.md:216
200	https://www.sukuhistoria.fi/	https://www.sukuhistoria.fi/	references/local-databases-by-country.md:224
200	https://www.svenskagravar.se/	https://www.svenskagravar.se/	references/local-databases-by-country.md:211
200	https://www.szukajwarchiwach.gov.pl/	https://www.szukajwarchiwach.gov.pl/	references/local-databases-by-country.md:59,references/source-access-catalog.md:159,references/source-access-catalog.md:79
200	https://www.ukbmd.org.uk	https://www.ukbmd.org.uk/	references/uk-ireland-local-sources.md:105
200	https://www.ukbmd.org.uk/	https://www.ukbmd.org.uk/	references/local-databases-by-country.md:315,references/uk-ireland-local-sources.md:20
200	https://www.ukbmd.org.uk/online_parish_clerk	https://www.ukbmd.org.uk/online_parish_clerk	references/local-databases-by-country.md:315,references/uk-ireland-local-sources.md:136,references/uk-ireland-local-sources.md:23
200	https://www.usgenweb.org/	https://www.usgenweb.org/	references/local-databases-by-country.md:337
200	https://www.volksbund.de/en/erinnern-gedenken/gravesearch-online	https://www.volksbund.de/en/erinnern-gedenken/gravesearch-online	references/source-access-catalog.md:188
200	https://www.wa.gov.au/organisation/department-of-justice/online-index-search-tool	https://www.wa.gov.au/organisation/department-of-justice/online-index-search-tool	references/local-databases-by-country.md:363
200	https://www.zeeuwengezocht.nl/	https://www.zeeuwsarchief.nl/zeeuwen-gezocht/	references/local-databases-by-country.md:123
200	https://yourroots.com	https://yourroots.com/	SKILL.md:185,references/databases-by-region.md:42
200	https://yourroots.com/	https://yourroots.com/	references/source-access-catalog.md:103
200	https://yourroots.com/robots.txt	https://yourroots.com/robots.txt	references/source-access-catalog.md:103
200	https://yvng.yadvashem.org/	https://collections.yadvashem.org/en/names	references/source-access-catalog.md:176
201	https://yivo.org	https://yivo.org/	references/databases-by-region.md:282
202	https://digitalnz.org	https://digitalnz.org/	references/databases-by-region.md:254
202	https://digitalnz.org/developers	https://digitalnz.org/developers	references/source-access-catalog.md:61
